pension_start_age,spend_multiplier,spending_rule,use_dynamic_spending,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
60,0.36,5.0,1,3888.0,194.4,spend75p,52.728890808623554,48.44314274827639,44.66773605633476,41.128983010289176,37.634755787036596,33.67470961841049,29.462501080835125,24.616277837941084,19.117140007325002,12.541495943930732,5.547939290937964,-1.7513983274336073,-8.94255815181762,-15.609229232510888,-21.348506407955934,-26.463617430250373,-30.75602239736923,-34.484648148601856,-37.81881041923427,-40.69699515127725,-43.09326394445027,-45.68945984711661,-47.785488307304014,-50.4919185496793,-53.15981341719357,-55.766463868470055,-57.68503929649638,-58.45755378883654,-59.64050540353099,-60.71649941176079,-61.26709137877714,-62.099809167526345,-64.05166893499558,-65.79706211417539,-67.81431296822142
60,0.36,5.5,1,3534.5454545454545,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,5.5,1,3534.5454545454545,194.4,spend25p,51.07379772819548,46.41910545918488,41.34378694205681,36.01315123134238,30.752285459170974,25.379576630643648,20.031990967862484,14.150796094633522,7.953239601452935,1.5540519713710186,-5.26220969719521,-11.839518363658762,-17.96286715248101,-23.60766379446241,-28.916908562419167,-33.65884820752163,-37.95936789956153,-42.128861113758354,-45.6904784557253,-49.504939257216265,-53.155290453407105,-56.534255551728805,-60.04521371244657,-64.14085199278594,-68.619088443308,-73.49184399494422,-78.81931000930331,-85.01796565073407,-91.68097413797938,-99.32330651797803,-107.36680636189301,-115.85320209609395,-125.61002021779382,-135.98478801888595,-147.1804957342232
60,0.36,5.5,1,3534.5454545454545,194.4,spend50p,51.91800457948273,47.39594216715989,43.04912859167055,38.67675996323146,34.311487726208995,29.832761308599416,24.8900068722349,19.429647693511548,13.451819939351532,7.013805966056242,0.10765954303156722,-6.80947690819208,-13.49751452762024,-19.703796379480167,-25.31214008318944,-30.24022682609526,-34.57470645212926,-38.32687397203494,-41.90314548562771,-45.28029864945536,-48.38349118143678,-51.41376338398256,-54.703033167876534,-58.036153303607705,-61.690892095407236,-65.67296242372505,-70.14444020556468,-74.89585982620935,-80.05945370034706,-85.80052170059516,-91.46699181227055,-97.91369160491527,-105.12731035811177,-111.97041068970579,-118.90148341270572
60,0.36,5.5,1,3534.5454545454545,194.4,spend75p,52.728890808623554,48.44314274827639,44.66773605633476,41.128983010289176,37.634755787036596,33.67470961841049,29.462501080835125,24.616277837941084,19.117140007325002,12.541495943930732,5.53504863327912,-1.7808719202667578,-9.015575426921254,-15.766850137461141,-21.555298446668758,-26.77189175561309,-31.25406071099775,-35.063305103068785,-38.544060990063926,-41.612490390069446,-44.22650203704431,-46.97154572318357,-49.52464113319756,-52.21563086415408,-55.26655483230337,-58.068338335469385,-61.35594834985268,-64.60328091073455,-67.32313436085383,-69.78012539251502,-72.13918907514292,-74.01275160686825,-76.09241725180608,-77.33262985553816,-80.09565123361207
60,0.36,6.0,1,3240.0,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,6.0,1,3240.0,194.4,spend25p,51.07379772819548,46.41910545918488,41.34378694205681,36.01315123134238,30.752285459170974,25.379576630643648,20.031990967862484,14.150796094633522,7.953239601452935,1.5540519713710186,-5.273259062175257,-11.882739537824499,-18.068874495953274,-23.77319852989165,-29.063205075451958,-33.907231344128434,-38.11333022559017,-42.35505968052614,-45.892969751037015,-49.81071833326259,-53.36218574038634,-56.74289909965425,-60.25752867231628,-64.25492897712029,-68.84863977740636,-73.73469591607297,-79.09050908072857,-85.32802589721496,-92.01115135701416,-99.63722195466076,-107.61253916710385,-116.0087713449153,-125.98311357433029,-136.6172548907594,-147.7020844511013
60,0.36,6.0,1,3240.0,194.4,spend50p,51.91800457948273,47.39594216715989,43.04912859167055,38.67675996323146,34.311487726208995,29.832761308599416,24.8900068722349,19.429647693511548,13.451819939351532,7.013805966056242,0.1053102495231304,-6.817274223477567,-13.536637864783302,-19.82364611097319,-25.478527373915995,-30.37872096260962,-34.80317820825901,-38.63507351525891,-42.23796189447444,-45.59508948182783,-48.78670943747166,-51.74770390737342,-55.05991607500697,-58.4180589454113,-62.08618860122743,-66.09004430414043,-70.60060194194524,-75.42853366701519,-80.66866824541415,-86.43130447520437,-92.32414403277016,-98.67450993806258,-105.84872268354754,-112.90367185737328,-120.5307632137673
60,0.36,6.0,1,3240.0,194.4,spend75p,52.728890808623554,48.44314274827639,44.66773605633476,41.128983010289176,37.634755787036596,33.67470961841049,29.462501080835125,24.616277837941084,19.117140007325002,12.541495943930732,5.53504863327912,-1.7894181755294638,-9.046703561104906,-15.864374506150053,-21.701832317953865,-26.928149262028835,-31.46233315561814,-35.40839961328989,-38.90811981035873,-42.13052122553068,-44.85107877820379,-47.90001539802738,-50.481938475136936,-53.218724782868954,-56.30503113157354,-59.360113710455835,-62.76232454534899,-66.47875381193458,-70.06625507236706,-73.99363839884833,-77.20058083594651,-81.19460119927905,-84.33973144171316,-87.27782231699473,-90.2002252319395
60,0.36,7.0,1,2777.142857142857,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
