pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
60,0.7500,DynamicV1Rebalance,7.0000,5332.9360,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7634,172.6771,164.6667,155.0226,146.6457,139.3394,131.5073,125.1153,120.8104,116.7049,113.1922,110.9804,108.7131,105.3110,103.0054,99.4959,96.6350,93.0976,90.1743,86.2853,82.5974,78.0422,72.5161,66.2186,59.4421,52.3546,45.9284
60,0.7500,DynamicV1Rebalance,7.0000,5332.9360,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.3805,200.7776,195.1475,188.4912,181.5544,176.6029,172.7455,168.5263,165.4959,163.7019,163.2964,163.1922,164.5702,166.4023,167.3445,168.4084,167.4025,166.4942,164.2918,161.6015,157.5233,153.2160,145.0327,135.9645,129.2377,121.2450
60,0.7500,DynamicV1Rebalance,8.0000,4666.3190,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9980,0.9955,0.9920,0.9840,0.9755,0.9660,0.9540,0.9445,0.9375,0.9300,0.9225,0.9150,0.9075,0.8990,0.8935,0.8875,0.8805,0.8730,0.8695,0.8650,0.8610,0.8570,0.8540,0.8500,0.8480,0.8475
60,0.7500,DynamicV1Rebalance,8.0000,4666.3190,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,152.8948,141.9102,130.3133,119.9018,108.8955,98.7055,89.3181,80.8856,74.0695,68.5333,63.5490,58.2738,53.8672,49.7751,45.0456,41.5387,37.7072,32.2349,27.3007,23.6100,18.7074,13.9173,8.9910,3.6348,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,8.0000,4666.3190,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7496,172.5471,164.2529,154.6669,145.3048,137.3351,128.7100,121.5521,116.9873,112.8706,108.8741,105.7888,102.1215,98.3224,95.8274,93.0693,89.6758,85.7519,81.9129,77.5475,72.7627,67.7361,63.0715,56.5194,50.2493,43.2563,36.5498
60,0.7500,DynamicV1Rebalance,8.0000,4666.3190,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.2749,200.6454,194.2667,186.4247,179.3700,174.1572,168.9754,164.2778,162.4983,160.0113,158.3476,157.6034,157.6484,158.7587,161.3701,159.9424,158.3851,155.2614,153.6745,149.5401,145.4936,138.1869,131.8397,122.5170,115.2323,105.6367
60,1.0000,DynamicV1Rebalance,2.5000,19909.6279,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9990,0.9990
60,1.0000,DynamicV1Rebalance,2.5000,19909.6279,497.7407,spend25p,356.5875,343.1658,330.6852,317.5345,305.2936,292.8272,280.0708,266.6733,254.2317,240.0211,225.7364,212.8114,200.4618,190.7383,180.8102,173.0269,166.7414,160.7934,157.2783,153.9485,151.4233,150.2324,149.9328,146.6192,145.1240,144.1244,140.6023,136.9107,133.3386,129.4182,124.9424,119.9977,115.0698,107.2961,100.5026
60,1.0000,DynamicV1Rebalance,2.5000,19909.6279,497.7407,spend50p,359.2428,350.7406,342.8796,335.7841,329.9789,323.3323,315.9419,308.0205,297.8704,287.1717,278.1710,266.7927,257.6721,250.6246,242.2906,237.0710,232.7442,229.9645,229.3269,231.0728,230.7743,230.7429,229.1880,227.6871,227.7183,226.9169,225.5195,223.7272,220.7107,218.4402,214.7273,213.1893,211.5934,205.5569,199.0202
60,1.0000,DynamicV1Rebalance,2.5000,19909.6279,497.7407,spend75p,361.7875,358.5177,356.5544,355.0050,354.0542,353.8821,353.5986,352.3062,347.1376,342.3219,335.7246,330.8428,325.0146,318.3987,316.2541,314.7027,312.2906,314.2144,316.2500,319.3238,324.4796,330.8558,337.2538,344.1336,352.6601,358.6672,360.8670,361.9193,363.2117,365.1522,362.1940,359.7654,358.4443,355.4204,351.6524
60,1.0000,DynamicV1Rebalance,3.0000,16591.3566,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9990,0.9990,0.9990,0.9990,0.9985
