pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
60,0.7500,DynamicV1Rebalance,3.0000,14530.1838,435.9055,spend50p,439.3995,447.1801,453.9961,458.9529,462.6222,463.5821,463.3449,462.0389,458.6802,455.4192,277.9134,271.2688,266.1222,261.3631,255.6079,249.8857,242.5283,234.2552,224.1151,214.0143,203.4914,192.1487,180.7907,171.5767,163.5329,157.1110,152.7838,147.9946,145.5205,142.4417,140.8842,138.4502,136.2407,133.6184,131.1757,128.4758,124.0069,119.1440,114.5203,106.8878,99.9789,91.8008,82.1321,73.2720,64.5164
60,0.7500,DynamicV1Rebalance,3.0000,14530.1838,435.9055,spend75p,442.4268,456.5034,471.3173,484.6516,497.3760,507.2929,516.1996,522.3443,529.2389,533.3246,337.6106,335.0457,333.4452,330.6430,330.5979,327.1368,325.5149,319.7874,313.4779,306.2208,296.8770,285.7007,275.2447,265.3137,258.2272,252.0754,247.4584,244.3628,242.4559,243.5419,244.3861,245.4282,246.4369,247.3143,247.6161,247.3267,245.7183,241.3806,236.1122,230.2093,224.9630,215.5153,206.4834,196.9387,185.2873
60,0.7500,DynamicV1Rebalance,4.0000,10897.6379,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9988,0.9980,0.9970,0.9956,0.9934,0.9902,0.9876,0.9832,0.9776,0.9716,0.9656,0.9604,0.9530,0.9490,0.9446,0.9376,0.9334,0.9298,0.9270,0.9228,0.9170,0.9138,0.9104,0.9074,0.9042,0.9004,0.8978,0.8964,0.8944,0.8920,0.8910,0.8896,0.8874,0.8866,0.8854,0.8844,0.8836
60,0.7500,DynamicV1Rebalance,4.0000,10897.6379,435.9055,spend25p,436.3563,437.9484,437.5325,435.2960,430.7788,424.2811,416.7034,408.0304,397.6549,387.2571,226.6385,217.4768,208.5537,199.0294,190.0505,180.5737,170.9001,159.8716,148.7345,137.3198,125.4234,113.2439,102.6355,92.4702,83.9925,77.1815,71.1570,65.0789,59.1760,54.0350,49.8196,45.5173,40.3169,36.1469,32.1816,27.8584,23.4153,17.6949,11.9854,6.4940,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,4.0000,10897.6379,435.9055,spend50p,439.3995,447.1801,453.9961,458.9529,462.6222,463.5821,463.3449,462.0389,458.4217,455.1695,277.5148,270.2283,265.3407,259.8037,253.9721,246.5421,238.5485,227.9719,217.1891,205.9162,192.3599,180.6180,169.5757,159.1260,151.2630,144.1978,138.8403,133.3466,128.4861,124.9055,121.3633,117.4596,114.2390,111.7720,108.6210,104.3532,100.0785,93.7272,88.0938,81.2141,73.6923,66.5331,57.7455,48.7344,39.9407
60,0.7500,DynamicV1Rebalance,4.0000,10897.6379,435.9055,spend75p,442.4268,456.5034,471.3173,484.6516,497.3760,507.2929,516.1996,522.3443,528.8769,532.9619,336.8908,334.3716,331.8539,329.3493,327.7804,324.2315,318.3268,311.2899,304.8727,296.1267,284.5593,273.5776,262.4142,251.6306,242.9071,234.7610,230.3223,226.2791,222.5237,223.1103,220.7860,219.6136,217.7125,217.6878,215.6223,213.8014,211.2550,207.5619,201.6247,196.8304,188.9673,181.2461,171.3316,161.7104,152.0146
60,0.7500,DynamicV1Rebalance,5.0000,8718.1103,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9996,0.9986,0.9970,0.9922,0.9872,0.9822,0.9726,0.9626,0.9504,0.9388,0.9268,0.9154,0.9066,0.8956,0.8818,0.8736,0.8638,0.8526,0.8434,0.8358,0.8284,0.8212,0.8154,0.8090,0.8036,0.7984,0.7944,0.7906,0.7872,0.7840,0.7812,0.7784,0.7758,0.7736,0.7714,0.7696,0.7680,0.7664,0.7656
60,0.7500,DynamicV1Rebalance,5.0000,8718.1103,435.9055,spend25p,436.3563,437.9484,437.5325,435.2960,430.7788,424.2811,416.6698,407.6025,397.1834,386.2497,224.9642,214.3044,203.1739,192.8340,181.9353,169.9127,158.1557,144.9237,131.8861,118.7979,103.1412,90.5704,77.5795,66.1789,55.7133,47.1386,39.3461,32.2939,26.2796,20.2262,12.9225,7.7776,2.1935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,5.0000,8718.1103,435.9055,spend50p,439.3995,447.1801,453.9961,458.9529,462.6222,463.5821,463.2804,461.8721,457.9303,454.3210,275.9079,268.3892,261.2433,254.9863,246.7388,237.7509,227.3747,215.9875,204.6928,190.6189,175.4775,164.0197,151.6596,139.6825,129.6991,122.0996,115.5301,108.9798,103.2352,98.7192,95.1994,90.6414,87.3760,83.9101,78.9731,74.2945,69.0933,63.6047,56.7328,50.1802,41.9672,35.1530,27.5523,20.0712,12.0047
60,0.7500,DynamicV1Rebalance,5.0000,8718.1103,435.9055,spend75p,442.4268,456.5034,471.3173,484.6516,497.3760,507.2929,516.1908,522.1898,528.1339,531.6362,334.6376,332.6053,328.9424,324.0545,320.4603,314.8562,307.1210,298.5036,289.3760,278.7660,265.9526,252.6417,239.6956,227.3485,217.4568,210.5588,203.8418,197.8731,193.0417,189.2120,188.8495,188.0704,186.7784,184.3091,181.4512,176.9404,173.5824,169.2114,162.5083,157.5029,150.0292,140.9086,131.3242,122.0542,111.7298
