spend_ratio,orukan_ratio,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.2,0.85,1.0,1.0,0.9996,0.9318,0.6355999999999999,0.30079999999999996,0.12019999999999997,0.05259999999999998,0.021199999999999997,0.009800000000000031,0.005600000000000049,0.0036000000000000476,0.0018000000000000238,0.0011999999999999789,0.0006000000000000449,0.0006000000000000449,0.00039999999999995595,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.8,1.0,1.0,1.0,0.9416,0.6414,0.29300000000000004,0.10860000000000003,0.043399999999999994,0.016800000000000037,0.008199999999999985,0.0041999999999999815,0.0018000000000000238,0.0010000000000000009,0.0006000000000000449,0.00039999999999995595,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.75,1.0,1.0,1.0,0.9498,0.6508,0.28,0.09660000000000002,0.03380000000000005,0.012399999999999967,0.005199999999999982,0.0023999999999999577,0.0010000000000000009,0.0006000000000000449,0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.7,1.0,1.0,1.0,0.9614,0.6614,0.267,0.08220000000000005,0.025399999999999978,0.008199999999999985,0.0041999999999999815,0.0011999999999999789,0.0006000000000000449,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.65,1.0,1.0,1.0,0.9714,0.6719999999999999,0.2528,0.06920000000000004,0.018199999999999994,0.0048000000000000265,0.0020000000000000018,0.0006000000000000449,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6,1.0,1.0,1.0,0.978,0.6824,0.23299999999999998,0.05600000000000005,0.011399999999999966,0.0040000000000000036,0.0008000000000000229,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.55,1.0,1.0,1.0,0.985,0.6934,0.2096,0.04059999999999997,0.00660000000000005,0.0013999999999999568,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.5,1.0,1.0,1.0,0.992,0.7072,0.18500000000000005,0.027200000000000002,0.0040000000000000036,0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.45,1.0,1.0,1.0,0.9964,0.7198,0.15339999999999998,0.015599999999999947,0.0021999999999999797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,1.0,1.0,1.0,0.9996,0.7358,0.12239999999999995,0.007800000000000029,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.35,1.0,1.0,1.0,1.0,0.7605999999999999,0.08799999999999997,0.0038000000000000256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.3,1.0,1.0,1.0,1.0,0.7826,0.05840000000000001,0.0008000000000000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.25,1.0,1.0,1.0,1.0,0.8162,0.029000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,1.0,1.0,1.0,1.0,0.8573999999999999,0.007399999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.15,1.0,1.0,1.0,1.0,0.905,0.0008000000000000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.1,1.0,1.0,1.0,1.0,0.9676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,1.0,1.0,1.0,1.0,0.9958,0.9414,0.786,0.5614,0.37160000000000004,0.23219999999999996,0.14980000000000004,0.0948,0.06379999999999997,0.04479999999999995,0.02980000000000005,0.02180000000000004,0.016599999999999948,0.013800000000000034,0.011600000000000055,0.009000000000000008,0.007600000000000051,0.006399999999999961,0.0046000000000000485,0.0028000000000000247,0.0026000000000000467,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0016000000000000458,0.0013999999999999568,0.0011999999999999789,0.0011999999999999789,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0006000000000000449,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595
0.15,0.95,1.0,1.0,1.0,0.9962,0.9434,0.7886,0.5614,0.36960000000000004,0.22919999999999996,0.1462,0.09199999999999997,0.06240000000000001,0.042200000000000015,0.029000000000000026,0.02100000000000002,0.015599999999999947,0.012199999999999989,0.010800000000000032,0.008000000000000007,0.00660000000000005,0.0048000000000000265,0.0033999999999999586,0.0028000000000000247,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0018000000000000238,0.0011999999999999789,0.0011999999999999789,0.0011999999999999789,0.0010000000000000009,0.0010000000000000009,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0006000000000000449,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595
0.15,0.9,1.0,1.0,1.0,0.997,0.95,0.7964,0.5644,0.36660000000000004,0.22299999999999998,0.14080000000000004,0.08579999999999999,0.05800000000000005,0.038000000000000034,0.025399999999999978,0.018199999999999994,0.012800000000000034,0.01100000000000001,0.00880000000000003,0.007000000000000006,0.0048000000000000265,0.0033999999999999586,0.0026000000000000467,0.0020000000000000018,0.0018000000000000238,0.0013999999999999568,0.0013999999999999568,0.0011999999999999789,0.0011999999999999789,0.0010000000000000009,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0.0006000000000000449,0.00039999999999995595,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797
0.15,0.85,1.0,1.0,1.0,0.999,0.956,0.8068,0.5688,0.36240000000000006,0.21499999999999997,0.13160000000000005,0.0766,0.05179999999999996,0.032200000000000006,0.02080000000000004,0.013599999999999945,0.010800000000000032,0.008199999999999985,0.006000000000000005,0.0040000000000000036,0.0028000000000000247,0.0020000000000000018,0.0016000000000000458,0.0013999999999999568,0.0013999999999999568,0.0011999999999999789,0.0008000000000000229,0.0008000000000000229,0.0006000000000000449,0.0006000000000000449,0.0006000000000000449,0.0006000000000000449,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.8,1.0,1.0,1.0,0.9994,0.9642,0.8166,0.5724,0.35440000000000005,0.20379999999999998,0.11719999999999997,0.06679999999999997,0.04059999999999997,0.025000000000000022,0.015199999999999991,0.010600000000000054,0.007600000000000051,0.00539999999999996,0.0036000000000000476,0.0021999999999999797,0.0013999999999999568,0.0011999999999999789,0.0010000000000000009,0.0010000000000000009,0.0008000000000000229,0.0006000000000000449,0.0006000000000000449,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.75,1.0,1.0,1.0,1.0,0.9718,0.8314,0.5782,0.3466,0.18899999999999995,0.1008,0.056599999999999984,0.03180000000000005,0.01759999999999995,0.010800000000000032,0.007600000000000051,0.005800000000000027,0.0033999999999999586,0.0016000000000000458,0.0011999999999999789,0.0010000000000000009,0.0008000000000000229,0.0006000000000000449,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0.00019999999999997797,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.7,1.0,1.0,1.0,1.0,0.9786,0.8472,0.5842,0.33640000000000003,0.1724,0.08540000000000003,0.045599999999999974,0.022199999999999998,0.011399999999999966,0.007600000000000051,0.005199999999999982,0.0028000000000000247,0.0013999999999999568,0.0010000000000000009,0.0008000000000000229,0.0006000000000000449,0.00039999999999995595,0.00039999999999995595,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.65,1.0,1.0,1.0,1.0,0.9844,0.8654,0.5902000000000001,0.32399999999999995,0.15339999999999998,0.0706,0.03380000000000005,0.015000000000000013,0.008199999999999985,0.0050000000000000044,0.0026000000000000467,0.0010000000000000009,0.0008000000000000229,0.0008000000000000229,0.00039999999999995595,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.6,1.0,1.0,1.0,1.0,0.9908,0.8815999999999999,0.5953999999999999,0.3054,0.13460000000000005,0.05459999999999998,0.022800000000000042,0.010000000000000009,0.005199999999999982,0.0023999999999999577,0.0010000000000000009,0.0008000000000000229,0.00039999999999995595,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.55,1.0,1.0,1.0,1.0,0.9948,0.899,0.6002000000000001,0.2832,0.10880000000000001,0.04139999999999999,0.01319999999999999,0.006199999999999983,0.0023999999999999577,0.0010000000000000009,0.0006000000000000449,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.5,1.0,1.0,1.0,1.0,0.998,0.9172,0.6032,0.25839999999999996,0.08720000000000006,0.02639999999999998,0.008199999999999985,0.0031999999999999806,0.0010000000000000009,0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.45,1.0,1.0,1.0,1.0,0.9994,0.9384,0.6092,0.22999999999999998,0.06259999999999999,0.015000000000000013,0.0043999999999999595,0.0010000000000000009,0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.4,1.0,1.0,1.0,1.0,1.0,0.9566,0.615,0.19940000000000002,0.042200000000000015,0.007399999999999962,0.0013999999999999568,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.35,1.0,1.0,1.0,1.0,1.0,0.9728,0.6226,0.16159999999999997,0.022199999999999998,0.0040000000000000036,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.3,1.0,1.0,1.0,1.0,1.0,0.9868,0.6292,0.11499999999999999,0.009399999999999964,0.0008000000000000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.25,1.0,1.0,1.0,1.0,1.0,0.9964,0.638,0.07020000000000004,0.0038000000000000256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.2,1.0,1.0,1.0,1.0,1.0,0.9996,0.6457999999999999,0.030200000000000005,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.15,1.0,1.0,1.0,1.0,1.0,1.0,0.6579999999999999,0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1.0,1.0,1.0,1.0,1.0,0.9994,0.9882,0.9544,0.8815999999999999,0.7854,0.6739999999999999,0.558,0.4528,0.36460000000000004,0.3006,0.24460000000000004,0.20720000000000005,0.17500000000000004,0.15059999999999996,0.127,0.10860000000000003,0.09399999999999997,0.08340000000000003,0.07520000000000004,0.06679999999999997,0.05800000000000005,0.05259999999999998,0.0474,0.043200000000000016,0.03979999999999995,0.03639999999999999,0.034599999999999964,0.03080000000000005,0.028800000000000048,0.026800000000000046,0.025599999999999956,0.024599999999999955,0.02300000000000002,0.022399999999999975,0.021199999999999997,0.020000000000000018,0.019000000000000017,0.01859999999999995,0.01759999999999995,0.016800000000000037,0.01639999999999997,0.015599999999999947,0.014800000000000035,0.01419999999999999,0.013399999999999967,0.01319999999999999,0.01319999999999999,0.012599999999999945,0.011800000000000033,0.011600000000000055,0.011199999999999988,0.010800000000000032,0.010800000000000032,0.010600000000000054,0.010600000000000054,0.010600000000000054
0.1,0.95,1.0,1.0,1.0,1.0,0.9996,0.9898,0.9556,0.8852,0.7866,0.6764,0.5588,0.45220000000000005,0.36219999999999997,0.2986,0.24119999999999997,0.2036,0.17120000000000002,0.1472,0.12380000000000002,0.10419999999999996,0.08940000000000003,0.08099999999999996,0.07220000000000004,0.060799999999999965,0.05500000000000005,0.04959999999999998,0.044399999999999995,0.04139999999999999,0.037799999999999945,0.03500000000000003,0.030399999999999983,0.027800000000000047,0.027000000000000024,0.0252,0.0242,0.02300000000000002,0.021599999999999953,0.020399999999999974,0.019000000000000017,0.018000000000000016,0.017199999999999993,0.016599999999999948,0.016000000000000014,0.01539999999999997,0.014800000000000035,0.013399999999999967,0.01319999999999999,0.012399999999999967,0.01200000000000001,0.011800000000000033,0.011199999999999988,0.01100000000000001,0.010800000000000032,0.010800000000000032,0.010800000000000032,0.010600000000000054,0.010399999999999965,0.010199999999999987,0.010000000000000009,0.010000000000000009
0.1,0.9,1.0,1.0,1.0,1.0,1.0,0.9916,0.9606,0.8948,0.7958000000000001,0.6832,0.5626,0.4496,0.35819999999999996,0.29279999999999995,0.23640000000000005,0.19820000000000004,0.16359999999999997,0.13680000000000003,0.11399999999999999,0.09660000000000002,0.08179999999999998,0.07279999999999998,0.06279999999999997,0.05479999999999996,0.04800000000000004,0.043200000000000016,0.03920000000000001,0.03480000000000005,0.031399999999999983,0.027599999999999958,0.025800000000000045,0.0242,0.0232,0.021199999999999997,0.019399999999999973,0.018199999999999994,0.017000000000000015,0.016199999999999992,0.01539999999999997,0.014800000000000035,0.013800000000000034,0.013000000000000012,0.011800000000000033,0.011399999999999966,0.01100000000000001,0.010800000000000032,0.010800000000000032,0.010800000000000032,0.010600000000000054,0.010000000000000009,0.009800000000000031,0.009399999999999964,0.009199999999999986,0.00880000000000003,0.008399999999999963,0.008000000000000007,0.008000000000000007,0.007600000000000051,0.007199999999999984,0.007000000000000006
